timestamp,symbol,venue,real_type,fid_10,fid_11,fid_12,fid_13,fid_27,fid_28,fid_41,fid_51,raw_code
'2025-09-08 16:15:55.371019,005930,NXT,주식호가잔량,,,,2402855,,,70100,70000,005930_NX
'2025-09-08 16:15:55.372024,005930,NXT,주식호가잔량,,,,2402855,,,70100,70000,005930_NX
'2025-09-08 16:15:55.372024,005930,NXT,주식호가잔량,,,,2402855,,,70100,70000,005930_NX
'2025-09-08 16:15:55.372024,005930,NXT,주식호가잔량,,,,2402855,,,70100,70000,005930_NX
'2025-09-08 16:15:55.570186,005930,NXT,주식호가잔량,,,,2402855,,,70100,70000,005930_NX
'2025-09-08 16:15:55.968937,005930,NXT,주식호가잔량,,,,2402855,,,70100,70000,005930_NX
'2025-09-08 16:15:57.374127,005930,NXT,주식호가잔량,,,,2402869,,,70100,70000,005930_NX
'2025-09-08 16:16:05.597952,005930,NXT,주식호가잔량,,,,2402869,,,70100,70000,005930_NX
'2025-09-08 16:16:05.597952,005930,NXT,주식호가잔량,,,,2402889,,,70100,70000,005930_NX
'2025-09-08 16:16:05.598952,005930,NXT,주식호가잔량,,,,2402915,,,70100,70000,005930_NX
'2025-09-08 16:16:05.598952,005930,NXT,주식호가잔량,,,,2402914,,,70100,70000,005930_NX
'2025-09-08 16:16:05.598952,005930,NXT,주식호가잔량,,,,2402914,,,70100,70000,005930_NX
'2025-09-08 16:16:05.598952,005930,NXT,주식호가잔량,,,,2402889,,,70100,70000,005930_NX
'2025-09-08 16:16:05.599952,005930,NXT,주식호가잔량,,,,2402926,,,70100,70000,005930_NX
'2025-09-08 16:16:05.599952,005930,NXT,주식호가잔량,,,,2402926,,,70100,70000,005930_NX
'2025-09-08 16:16:05.976953,005930,NXT,주식호가잔량,,,,2402926,,,70100,70000,005930_NX
'2025-09-08 16:16:06.176982,005930,NXT,주식호가잔량,,,,2402926,,,70100,70000,005930_NX
'2025-09-08 16:16:06.376057,005930,NXT,주식호가잔량,,,,2402926,,,70100,70000,005930_NX
'2025-09-08 16:16:07.166198,005930,NXT,주식호가잔량,,,,2403116,,,70100,70000,005930_NX
'2025-09-08 16:16:07.368166,005930,NXT,주식호가잔량,,,,2403116,,,70100,70000,005930_NX
'2025-09-08 16:16:09.576240,005930,NXT,주식호가잔량,,,,2403116,,,70100,70000,005930_NX
'2025-09-08 16:16:10.572956,005930,NXT,주식호가잔량,,,,2403126,,,70100,70000,005930_NX
'2025-09-08 16:16:11.178922,005930,NXT,주식호가잔량,,,,2403126,,,70100,70000,005930_NX
'2025-09-08 16:16:11.365870,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:11.967423,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:12.182708,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:12.367708,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:12.966803,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:13.766393,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:13.967697,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:16.382588,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:16.565863,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:17.169540,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:18.772092,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:20.775194,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:20.976945,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:21.578614,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:22.379105,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:25.580078,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:25.777026,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:25.977595,005930,NXT,주식호가잔량,,,,2403131,,,70100,70000,005930_NX
'2025-09-08 16:16:27.378773,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.374309,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.374309,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.374814,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.375319,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.375319,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.376325,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.377001,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.377001,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.378007,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.378007,005930,NXT,주식호가잔량,,,,2403141,,,70100,70000,005930_NX
'2025-09-08 16:16:34.574935,005930,NXT,주식호가잔량,,,,2403142,,,70100,70000,005930_NX
'2025-09-08 16:16:35.575806,005930,NXT,주식호가잔량,,,,2403142,,,70100,70000,005930_NX
'2025-09-08 16:16:38.377785,005930,NXT,주식호가잔량,,,,2403142,,,70100,70000,005930_NX
'2025-09-08 16:16:39.167060,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:39.967575,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:40.367791,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:41.779689,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:42.380020,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:43.168519,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:43.366201,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:43.969910,005930,NXT,주식호가잔량,,,,2403212,,,70100,70000,005930_NX
'2025-09-08 16:16:45.970530,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:47.580116,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:47.967240,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:49.577259,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:49.980386,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:50.379180,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:51.566883,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:51.970772,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:52.169916,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:53.582927,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:54.179717,005930,NXT,주식호가잔량,,,,2403213,,,70100,70000,005930_NX
'2025-09-08 16:16:54.379962,005930,NXT,주식호가잔량,,,,2403214,,,70100,70000,005930_NX
'2025-09-08 16:16:54.582929,005930,NXT,주식호가잔량,,,,2403214,,,70100,70000,005930_NX
'2025-09-08 16:16:55.181784,005930,NXT,주식호가잔량,,,,2403627,,,70100,70000,005930_NX
'2025-09-08 16:16:55.566326,005930,NXT,주식호가잔량,,,,2403632,,,70100,70000,005930_NX
'2025-09-08 16:16:56.780794,005930,NXT,주식호가잔량,,,,2403632,,,70100,70000,005930_NX
'2025-09-08 16:17:03.879175,005930,NXT,주식호가잔량,,,,2403632,,,70100,70000,005930_NX
'2025-09-08 16:17:03.879175,005930,NXT,주식호가잔량,,,,2403632,,,70100,70000,005930_NX
'2025-09-08 16:17:03.880175,005930,NXT,주식호가잔량,,,,2403632,,,70100,70000,005930_NX
'2025-09-08 16:17:03.881171,005930,NXT,주식호가잔량,,,,2403634,,,70100,70000,005930_NX
'2025-09-08 16:17:03.883175,005930,NXT,주식호가잔량,,,,2403644,,,70100,70000,005930_NX
'2025-09-08 16:17:04.580541,005930,NXT,주식호가잔량,,,,2403644,,,70100,70000,005930_NX
'2025-09-08 16:17:05.370087,005930,NXT,주식호가잔량,,,,2403644,,,70100,70000,005930_NX
'2025-09-08 16:17:07.577174,005930,NXT,주식호가잔량,,,,2403644,,,70100,70000,005930_NX
'2025-09-08 16:17:08.167023,005930,NXT,주식호가잔량,,,,2403644,,,70100,70000,005930_NX
'2025-09-08 16:17:08.969998,005930,NXT,주식호가잔량,,,,2403645,,,70100,70000,005930_NX
'2025-09-08 16:17:10.773248,005930,NXT,주식호가잔량,,,,2403645,,,70100,70000,005930_NX
'2025-09-08 16:17:11.780592,005930,NXT,주식호가잔량,,,,2403647,,,70100,70000,005930_NX
'2025-09-08 16:17:11.984054,005930,NXT,주식호가잔량,,,,2403647,,,70100,70000,005930_NX
'2025-09-08 16:17:13.768231,005930,NXT,주식호가잔량,,,,2403754,,,70100,70000,005930_NX
'2025-09-08 16:17:13.967803,005930,NXT,주식호가잔량,,,,2403754,,,70100,70000,005930_NX
'2025-09-08 16:17:14.367824,005930,NXT,주식호가잔량,,,,2403754,,,70100,70000,005930_NX
'2025-09-08 16:17:14.767714,005930,NXT,주식호가잔량,,,,2403754,,,70100,70000,005930_NX
'2025-09-08 16:17:15.982907,005930,NXT,주식호가잔량,,,,2403755,,,70100,70000,005930_NX
'2025-09-08 16:17:16.382172,005930,NXT,주식호가잔량,,,,2403755,,,70100,70000,005930_NX
'2025-09-08 16:17:16.567663,005930,NXT,주식호가잔량,,,,2403756,,,70100,70000,005930_NX
'2025-09-08 16:17:16.969788,005930,NXT,주식호가잔량,,,,2403756,,,70100,70000,005930_NX
'2025-09-08 16:17:17.171197,005930,NXT,주식호가잔량,,,,2403756,,,70100,70000,005930_NX
'2025-09-08 16:17:17.368778,005930,NXT,주식호가잔량,,,,2403756,,,70100,70000,005930_NX
'2025-09-08 16:17:17.772722,005930,NXT,주식호가잔량,,,,2403776,,,70100,70000,005930_NX
'2025-09-08 16:17:18.776648,005930,NXT,주식호가잔량,,,,2403776,,,70100,70000,005930_NX
'2025-09-08 16:17:18.976393,005930,NXT,주식호가잔량,,,,2403776,,,70100,70000,005930_NX
'2025-09-08 16:17:19.377614,005930,NXT,주식호가잔량,,,,2403779,,,70100,70000,005930_NX
'2025-09-08 16:17:19.976870,005930,NXT,주식호가잔량,,,,2403779,,,70100,70000,005930_NX
'2025-09-08 16:17:20.176933,005930,NXT,주식호가잔량,,,,2403782,,,70100,70000,005930_NX
'2025-09-08 16:17:20.376914,005930,NXT,주식호가잔량,,,,2403782,,,70100,70000,005930_NX
'2025-09-08 16:17:21.177136,005930,NXT,주식호가잔량,,,,2403782,,,70100,70000,005930_NX
'2025-09-08 16:17:21.579252,005930,NXT,주식호가잔량,,,,2403783,,,70100,70000,005930_NX
'2025-09-08 16:17:21.767613,005930,NXT,주식호가잔량,,,,2403783,,,70100,70000,005930_NX
'2025-09-08 16:17:22.371810,005930,NXT,주식호가잔량,,,,2403783,,,70100,70000,005930_NX
'2025-09-08 16:17:23.175841,005930,NXT,주식호가잔량,,,,2403783,,,70100,70000,005930_NX
'2025-09-08 16:17:23.375587,005930,NXT,주식호가잔량,,,,2403783,,,70100,70000,005930_NX
'2025-09-08 16:17:23.668907,005930,NXT,주식호가잔량,,,,2403783,,,70100,70000,005930_NX
'2025-09-08 16:17:23.869083,005930,NXT,주식호가잔량,,,,2403783,,,70100,70000,005930_NX
'2025-09-08 16:17:24.671209,005930,NXT,주식호가잔량,,,,2403787,,,70100,70000,005930_NX
'2025-09-08 16:17:26.268390,005930,NXT,주식호가잔량,,,,2403787,,,70100,70000,005930_NX
'2025-09-08 16:17:26.672749,005930,NXT,주식호가잔량,,,,2403787,,,70100,70000,005930_NX
'2025-09-08 16:17:27.476935,005930,NXT,주식호가잔량,,,,2403787,,,70100,70000,005930_NX
'2025-09-08 16:17:33.518108,005930,NXT,주식호가잔량,,,,2403787,,,70100,70000,005930_NX
'2025-09-08 16:17:33.519108,005930,NXT,주식호가잔량,,,,2403788,,,70100,70000,005930_NX
'2025-09-08 16:17:33.519108,005930,NXT,주식호가잔량,,,,2403788,,,70100,70000,005930_NX
'2025-09-08 16:17:33.521106,005930,NXT,주식호가잔량,,,,2403961,,,70100,70000,005930_NX
'2025-09-08 16:17:34.877821,005930,NXT,주식호가잔량,,,,2403961,,,70100,70000,005930_NX
'2025-09-08 16:17:37.668622,005930,NXT,주식호가잔량,,,,2403961,,,70100,70000,005930_NX
'2025-09-08 16:17:38.270637,005930,NXT,주식호가잔량,,,,2403961,,,70100,70000,005930_NX
'2025-09-08 16:17:38.671487,005930,NXT,주식호가잔량,,,,2404010,,,70100,70000,005930_NX
'2025-09-08 16:17:40.874352,005930,NXT,주식호가잔량,,,,2404010,,,70100,70000,005930_NX
'2025-09-08 16:17:41.675806,005930,NXT,주식호가잔량,,,,2404010,,,70100,70000,005930_NX
'2025-09-08 16:17:42.075617,005930,NXT,주식호가잔량,,,,2404013,,,70100,70000,005930_NX
'2025-09-08 16:17:43.669806,005930,NXT,주식호가잔량,,,,2404013,,,70100,70000,005930_NX
'2025-09-08 16:17:44.071986,005930,NXT,주식호가잔량,,,,2404013,,,70100,70000,005930_NX
'2025-09-08 16:17:44.675760,005930,NXT,주식호가잔량,,,,2404013,,,70100,70000,005930_NX
'2025-09-08 16:17:45.680194,005930,NXT,주식호가잔량,,,,2404013,,,70100,70000,005930_NX
'2025-09-08 16:17:46.466852,005930,NXT,주식호가잔량,,,,2404013,,,70100,70000,005930_NX
'2025-09-08 16:17:46.680291,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:47.079240,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:47.880563,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:48.080531,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:49.072919,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:51.475560,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:51.676500,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:51.877842,005930,NXT,주식호가잔량,,,,2404015,,,70100,70000,005930_NX
'2025-09-08 16:17:52.476983,005930,NXT,주식호가잔량,,,,2404034,,,70100,70000,005930_NX
'2025-09-08 16:17:53.077002,005930,NXT,주식호가잔량,,,,2404034,,,70100,70000,005930_NX
'2025-09-08 16:17:53.277755,005930,NXT,주식호가잔량,,,,2404034,,,70100,70000,005930_NX
'2025-09-08 16:17:56.271921,005930,NXT,주식호가잔량,,,,2404044,,,70100,70000,005930_NX
'2025-09-08 16:17:57.670115,005930,NXT,주식호가잔량,,,,2404044,,,70100,70000,005930_NX
'2025-09-08 16:18:03.426098,005930,NXT,주식호가잔량,,,,2404049,,,70100,70000,005930_NX
'2025-09-08 16:18:03.426098,005930,NXT,주식호가잔량,,,,2404049,,,70100,70000,005930_NX
'2025-09-08 16:18:03.426098,005930,NXT,주식호가잔량,,,,2404049,,,70100,70000,005930_NX
'2025-09-08 16:18:03.427099,005930,NXT,주식호가잔량,,,,2404049,,,70100,70000,005930_NX
'2025-09-08 16:18:03.428099,005930,NXT,주식호가잔량,,,,2404049,,,70100,70000,005930_NX
'2025-09-08 16:18:03.429099,005930,NXT,주식호가잔량,,,,2404149,,,70100,70000,005930_NX
'2025-09-08 16:18:03.429099,005930,NXT,주식호가잔량,,,,2404149,,,70100,70000,005930_NX
'2025-09-08 16:18:03.669878,005930,NXT,주식호가잔량,,,,2404149,,,70100,70000,005930_NX
'2025-09-08 16:18:03.870591,005930,NXT,주식호가잔량,,,,2404159,,,70100,70000,005930_NX
'2025-09-08 16:18:04.270087,005930,NXT,주식호가잔량,,,,2404159,,,70100,70000,005930_NX
'2025-09-08 16:18:05.474455,005930,NXT,주식호가잔량,,,,2404159,,,70100,70000,005930_NX
'2025-09-08 16:18:09.668781,005930,NXT,주식호가잔량,,,,2404159,,,70100,70000,005930_NX
'2025-09-08 16:18:10.270861,005930,NXT,주식호가잔량,,,,2404164,,,70100,70000,005930_NX
'2025-09-08 16:18:10.471987,005930,NXT,주식호가잔량,,,,2404164,,,70100,70000,005930_NX
'2025-09-08 16:18:11.072320,005930,NXT,주식호가잔량,,,,2404214,,,70100,70000,005930_NX
'2025-09-08 16:18:11.472225,005930,NXT,주식호가잔량,,,,2404214,,,70100,70000,005930_NX
'2025-09-08 16:18:11.671126,005930,NXT,주식호가잔량,,,,2404214,,,70100,70000,005930_NX
'2025-09-08 16:18:11.869657,005930,NXT,주식호가잔량,,,,2404214,,,70100,70000,005930_NX
'2025-09-08 16:18:12.476953,005930,NXT,주식호가잔량,,,,2404214,,,70100,70000,005930_NX
'2025-09-08 16:18:13.681209,005930,NXT,주식호가잔량,,,,2404215,,,70100,70000,005930_NX
'2025-09-08 16:18:14.079598,005930,NXT,주식호가잔량,,,,2404215,,,70100,70000,005930_NX
'2025-09-08 16:18:14.679969,005930,NXT,주식호가잔량,,,,2404215,,,70100,70000,005930_NX
'2025-09-08 16:18:15.280877,005930,NXT,주식호가잔량,,,,2404220,,,70100,70000,005930_NX
'2025-09-08 16:18:15.468317,005930,NXT,주식호가잔량,,,,2404220,,,70100,70000,005930_NX
'2025-09-08 16:18:16.270025,005930,NXT,주식호가잔량,,,,2404222,,,70100,70000,005930_NX
'2025-09-08 16:18:16.469285,005930,NXT,주식호가잔량,,,,2404222,,,70100,70000,005930_NX
'2025-09-08 16:18:16.882462,005930,NXT,주식호가잔량,,,,2404234,,,70100,70000,005930_NX
'2025-09-08 16:18:17.270862,005930,NXT,주식호가잔량,,,,2404234,,,70100,70000,005930_NX
'2025-09-08 16:18:17.471105,005930,NXT,주식호가잔량,,,,2404234,,,70100,70000,005930_NX
'2025-09-08 16:18:17.671080,005930,NXT,주식호가잔량,,,,2404344,,,70100,70000,005930_NX
'2025-09-08 16:18:18.674913,005930,NXT,주식호가잔량,,,,2404344,,,70100,70000,005930_NX
'2025-09-08 16:18:18.873159,005930,NXT,주식호가잔량,,,,2404344,,,70100,70000,005930_NX
'2025-09-08 16:18:20.481174,005930,NXT,주식호가잔량,,,,2404344,,,70100,70000,005930_NX
'2025-09-08 16:18:21.478875,005930,NXT,주식호가잔량,,,,2404344,,,70100,70000,005930_NX
'2025-09-08 16:18:21.681972,005930,NXT,주식호가잔량,,,,2404344,,,70100,70000,005930_NX
'2025-09-08 16:18:21.868442,005930,NXT,주식호가잔량,,,,2404344,,,70100,70000,005930_NX
'2025-09-08 16:18:22.069572,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:22.671274,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:23.069987,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:23.270312,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:24.273231,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:24.875110,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:25.276158,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:25.477064,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:25.674081,005930,NXT,주식호가잔량,,,,2404346,,,70100,70000,005930_NX
'2025-09-08 16:18:33.435998,005930,NXT,주식호가잔량,,,,2404347,,,70100,70000,005930_NX
'2025-09-08 16:18:33.436998,005930,NXT,주식호가잔량,,,,2404347,,,70100,70000,005930_NX
'2025-09-08 16:18:33.436998,005930,NXT,주식호가잔량,,,,2404347,,,70100,70000,005930_NX
'2025-09-08 16:18:33.437998,005930,NXT,주식호가잔량,,,,2404347,,,70100,70000,005930_NX
'2025-09-08 16:18:33.438998,005930,NXT,주식호가잔량,,,,2404347,,,70100,70000,005930_NX
'2025-09-08 16:18:33.440998,005930,NXT,주식호가잔량,,,,2404347,,,70100,70000,005930_NX
'2025-09-08 16:18:33.440998,005930,NXT,주식호가잔량,,,,2404347,,,70100,70000,005930_NX
'2025-09-08 16:18:33.441998,005930,NXT,주식호가잔량,,,,2404351,,,70100,70000,005930_NX
'2025-09-08 16:18:35.469659,005930,NXT,주식호가잔량,,,,2404353,,,70100,70000,005930_NX
'2025-09-08 16:18:36.877131,005930,NXT,주식호가잔량,,,,2404353,,,70100,70000,005930_NX
'2025-09-08 16:18:37.476741,005930,NXT,주식호가잔량,,,,2404353,,,70100,70000,005930_NX
'2025-09-08 16:18:37.876626,005930,NXT,주식호가잔량,,,,2404403,,,70100,70000,005930_NX
'2025-09-08 16:18:38.482951,005930,NXT,주식호가잔량,,,,2404403,,,70100,70000,005930_NX
'2025-09-08 16:18:39.083017,005930,NXT,주식호가잔량,,,,2404404,,,70100,70000,005930_NX
'2025-09-08 16:18:41.276081,005930,NXT,주식호가잔량,,,,2404404,,,70100,70000,005930_NX
'2025-09-08 16:18:41.476845,005930,NXT,주식호가잔량,,,,2404404,,,70100,70000,005930_NX
'2025-09-08 16:18:43.081014,005930,NXT,주식호가잔량,,,,2404404,,,70100,70000,005930_NX
'2025-09-08 16:18:45.281867,005930,NXT,주식호가잔량,,,,2404449,,,70100,70000,005930_NX
'2025-09-08 16:18:45.682051,005930,NXT,주식호가잔량,,,,2404449,,,70100,70000,005930_NX
'2025-09-08 16:18:46.068390,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:46.679985,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:46.880065,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:47.483179,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:48.082713,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:48.268225,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:48.469166,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:48.682160,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:49.482775,005930,NXT,주식호가잔량,,,,2404469,,,70100,70000,005930_NX
'2025-09-08 16:18:51.282103,005930,NXT,주식호가잔량,,,,2404479,,,70100,70000,005930_NX
'2025-09-08 16:18:51.681014,005930,NXT,주식호가잔량,,,,2404480,,,70100,70000,005930_NX
'2025-09-08 16:18:53.281197,005930,NXT,주식호가잔량,,,,2404480,,,70100,70000,005930_NX
'2025-09-08 16:18:54.080127,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
'2025-09-08 16:18:54.281287,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
'2025-09-08 16:18:54.977249,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
'2025-09-08 16:18:55.577745,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
'2025-09-08 16:18:55.780280,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
'2025-09-08 16:18:56.181198,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
'2025-09-08 16:18:56.981743,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
'2025-09-08 16:18:57.185714,005930,NXT,주식호가잔량,,,,2404495,,,70100,70000,005930_NX
